date, source-uuid, orig-data, commodity-1, quantity-1, unit-1, commodity-2, quantity-2, unit-2, commodity-3, quantity-3, unit-3,
1910-12-01,B4205123-ABA2-4B2A-9A81-A646E33E96C8,wheat from Ḥawrān | 42-46,wheat,1,kile,currency,42,ops,currency,46,ops,
1910-12-10,68356295-2350-424C-8CA9-72C3DD895666,best wheat | 46-49,wheat,1,kile,currency,46,ops,currency,49,ops,
1910-12-10,68356295-2350-424C-8CA9-72C3DD895666,medium quality wheat | 41-44,wheat,1,kile,currency,41,ops,currency,44,ops,
1910-12-11,7E1AAA9B-58DC-42DC-81D4-9607CE04656C,best wheat | 46-49,wheat,1,kile,currency,46,ops,currency,49,ops,
1910-12-11,7E1AAA9B-58DC-42DC-81D4-9607CE04656C,medium quality wheat | 41-44,wheat,1,kile,currency,41,ops,currency,44,ops,
1910-12-12,CF0BAE26-A47B-4226-AC98-70F5112F20B0,best wheat | 46-49,wheat,1,kile,currency,46,ops,currency,49,ops,
1910-12-12,CF0BAE26-A47B-4226-AC98-70F5112F20B0,medium quality wheat | 41-44,wheat,1,kile,currency,41,ops,currency,44,ops,
1910-12-18,56C20475-D53E-4D26-8918-27384F6906A3,best wheat | 46-49,wheat,1,kile,currency,46,ops,currency,49,ops,
1910-12-18,56C20475-D53E-4D26-8918-27384F6906A3,medium quality wheat | 41-44,wheat,1,kile,currency,41,ops,currency,44,ops,
1910-12-03,911EC9D7-2E7B-4BBA-9A2A-639E36C61EAD,wheat al-ḥamra al-ʿāl | 45-49,wheat,1,kile,currency,45,ops,currency,49,ops,
1910-12-03,911EC9D7-2E7B-4BBA-9A2A-639E36C61EAD,wheat from Ḥawrān | 41-44,wheat,1,kile,currency,41,ops,currency,44,ops,
1910-12-04,665E2EC1-E9CF-4C5E-AA18-0CA7A6DE3015,best wheat | 46-49,wheat,1,kile,currency,46,ops,currency,49,ops,
1910-12-04,665E2EC1-E9CF-4C5E-AA18-0CA7A6DE3015,medium quality wheat | 41-44,wheat,1,kile,currency,41,ops,currency,44,ops,
1910-12-05,D77B4DAB-C6AD-4E6F-BBFD-394FC14FC221,best wheat | 46-49,wheat,1,kile,currency,46,ops,currency,49,ops,
1910-12-05,D77B4DAB-C6AD-4E6F-BBFD-394FC14FC221,medium quality wheat | 41-44,wheat,1,kile,currency,41,ops,currency,44,ops,
1910-12-06,2E05EA04-B620-423B-9848-E970DB50C896,best wheat | 46-49,wheat,1,kile,currency,46,ops,currency,49,ops,
1910-12-06,2E05EA04-B620-423B-9848-E970DB50C896,medium quality wheat | 41-44,wheat,1,kile,currency,41,ops,currency,44,ops,
1910-12-07,04C18B95-991C-4E72-AE8F-944FA89141C0,best wheat | 46-49,wheat,1,kile,currency,46,ops,currency,49,ops,
1910-12-07,04C18B95-991C-4E72-AE8F-944FA89141C0,medium quality wheat | 41-44,wheat,1,kile,currency,41,ops,currency,44,ops,
1910-12-08,40B351D8-C5CB-4A79-82EE-760767F42C25,best wheat | 46-49,wheat,1,kile,currency,46,ops,currency,49,ops,
1910-12-08,40B351D8-C5CB-4A79-82EE-760767F42C25,medium quality wheat | 41-44,wheat,1,kile,currency,41,ops,currency,44,ops,
1910-03-24,1B4369B3-93F6-4BD2-B37E-E1AF178C1A0C,Shunbul of Aleppo of wheat cost Ps 215,wheat,1,shunbul,currency,215,ops,
1910-04-12,B28957B7-4CDA-4EE4-86E0-595AF9D4A9AE,kile | wheat | 50 | 56,wheat,1,kile,currency,50,ops,currency,56,ops,
1910-04-13,473D5E56-CCB2-4615-ADA2-990D863FFDF7,kile | wheat | 50 | 59,wheat,1,kile,currency,50,ops,currency,59,ops,
1910-04-14,BE43E149-F7A1-4D2C-84DF-6281A28A8815,kile | wheat | 50 | 59,wheat,1,kile,currency,50,ops,currency,59,ops,
1910-04-16,EAAD1EA6-4CF2-44AC-A70C-16B08D61C9C7,kile | wheat | 50 | 59,wheat,1,kile,currency,50,ops,currency,59,ops,
1910-04-17,C960D1E4-BE64-4627-928C-1860313E0D27,kile | wheat | 50 | 59,wheat,1,kile,currency,50,ops,currency,59,ops,
1910-04-18,4198475D-F11F-4DD1-A20F-07902EC29142,kile | wheat | 50 | 59,wheat,1,kile,currency,50,ops,currency,59,ops,
1910-04-19,EE6E6CF7-31D4-4D35-A8F0-FCECDD76F08D,kile | wheat | 50 | 59,wheat,1,kile,currency,50,ops,currency,59,ops,
1910-04-20,8C46F237-2C71-4AAA-ADE4-458A98146ECE,kile | wheat | 50 | 59,wheat,1,kile,currency,50,ops,currency,59,ops,
1910-04-21,4EEAF267-A2EE-48F7-9D84-9CB7820533EB,kile | wheat | 48 | 55,wheat,1,kile,currency,48,ops,currency,55,ops,
1910-04-23,0A56DC6E-6872-45DE-B111-62FA1929BC2D,kile | wheat | 48 | 55,wheat,1,kile,currency,48,ops,currency,55,ops,
1910-04-24,8A936191-3329-4B13-8B8B-5AFB30FC32D7,kile | wheat | 48 | 55,wheat,1,kile,currency,48,ops,currency,55,ops,
1910-04-25,7E356A0B-55A0-4FCD-8C80-FA45F256286E,kile | wheat | 45 | 52,wheat,1,kile,currency,45,ops,currency,52,ops,
1910-04-26,46B7F96F-E72B-4F3E-ADC1-7764B0076774,kile | wheat | 45 | 52,wheat,1,kile,currency,45,ops,currency,52,ops,
1910-04-27,94305A2D-5266-4D28-80C6-5A6D1FCF567B,kile | wheat | 45 | 52,wheat,1,kile,currency,45,ops,currency,52,ops,
1910-04-30,0DCA6B88-F351-43AE-B1B3-2FAD01B4ACA4,kile | wheat | 45 | 52,wheat,1,kile,currency,45,ops,currency,52,ops,
1910-05-01,58939E13-0613-41E3-BA5A-585653B624FE,kile | wheat | 45 | 52,wheat,1,kile,currency,45,ops,currency,52,ops,
1910-05-02,BF868648-22FE-46B4-8D48-3F5D899B6D94,kile | wheat | 45 | 52,wheat,1,kile,currency,45,ops,currency,52,ops,
1910-05-05,0C02D37B-01D9-4378-BF5B-0DB6A730BE13,kile | wheat | 45 | 52,wheat,1,kile,currency,45,ops,currency,52,ops,
1910-05-09,54381D87-372F-4C89-8ADC-31D0CA570164,kile | wheat | 42 | 45,wheat,1,kile,currency,42,ops,currency,45,ops,
1910-06-18,2C2AA520-DE7F-498D-B5D6-E024F6B0AC0F,the price of wheat fell to Ps 130 per Shunbul after it had been Ps 180,wheat,1,shunbul,currency,130,ops,currency,180,ops,
1910-06-23,CBC5E7A0-3960-45BF-B26A-29FD77B46741,The price of a shunbul of wheat had been Ps 170 and it fell to [only] Ps 80,wheat,1,shunbul,currency,170,ops,currency,80,ops,
1910-06-23,CBC5E7A0-3960-45BF-B26A-29FD77B46741,the price rose from Ps 80 to Ps 120 per shunbul if paid at once,wheat,1,shunbul,currency,80,ops,currency,120,ops,
1910-06-25,40F19A62-D95C-4506-B4CB-D4B7DA0492BC,the price of wheat in Aleppo fell from Ps 190 per Shunbul to Ps 80,wheat,1,shunbul,currency,190,ops,currency,80,ops,
1910-06-25,40F19A62-D95C-4506-B4CB-D4B7DA0492BC,the price rose to Ps 90 and even Ps 120,wheat,1,shunbul,currency,90,ops,currency,120,ops,
1910-07-03,132553F8-4F6A-4765-9250-D48D0673C784,yesterday; the price for a bushel of good wheat reached Ps 53,wheat,1,kile,currency,53,ops,
1910-07-05,99AA92AF-93DB-4218-B857-05D8A5A60169,the madd of wheat had cost about Ps10 ten years ago,wheat,1,kile,currency,20,ops,
1910-07-05,99AA92AF-93DB-4218-B857-05D8A5A60169,today it is sold at Ps 20-25,wheat,1,kile,currency,40,ops,currency,50,ops,
1910-07-05,A45ADCDD-136F-48F2-B852-165AB05FBE24,thus the price fell and already reached Ps 53 for a kile of nice wheat,wheat,1,kile,currency,53,ops,
1910-07-09,9DE8C694-F350-4485-8B29-DF93828B579C,the shunbūl of wheat cost about Ps 190 and equals six madd,wheat,1,shunbul,wheat,3,kile,currency,190,ops,
1910-08-27,B25250A4-E884-4869-ADAF-CC77FF71D062,the kile of best quality is now Ps 48,wheat,1,kile,currency,48,ops,
1910-08-27,B25250A4-E884-4869-ADAF-CC77FF71D062,the 2nd is Ps 40,wheat,1,kile,currency,40,ops,
1910-08-27,B25250A4-E884-4869-ADAF-CC77FF71D062,without the current violence in the Ḥawrān; the price would be well below Ps 40,wheat,1,kile,currency,40,ops,
1910-09-10,514EF78F-CA79-4B36-9822-DAF7BFB457C9,wheat al-ḥurra al-ʿāl | 46-48"20,wheat,1,kile,currency,46,ops,currency,48.5,ops,
1910-09-10,514EF78F-CA79-4B36-9822-DAF7BFB457C9,wheat from Ḥawrān | 43-46,wheat,1,kile,currency,43,ops,currency,46,ops,
1910-09-10,C72BB7B1-E23A-444D-9268-A86A394519BB,the kile is sold at Ps 47 and increased today to Ps 48"20,wheat,1,kile,currency,47,ops,currency,48.5,ops,
1910-09-11,0D7C9A05-782D-4E09-903B-060983654AE9,wheat al-ḥurra al-ʿāl | 46-48"20,wheat,1,kile,currency,46,ops,currency,48.5,ops,
1910-09-11,0D7C9A05-782D-4E09-903B-060983654AE9,wheat from Ḥawrān | 43-46,wheat,1,kile,currency,43,ops,currency,46,ops,
1910-09-12,4C278AB6-2D95-470E-A873-31CA92B465CA,wheat al-ḥurra al-ʿāl | 46-48"20,wheat,1,kile,currency,46,ops,currency,48.5,ops,
1910-09-12,4C278AB6-2D95-470E-A873-31CA92B465CA,wheat from Ḥawrān | 43-46,wheat,1,kile,currency,43,ops,currency,46,ops,
1910-09-13,42AEE3DF-882B-43EC-82F1-6C434B8F9C33,wheat al-ḥurra al-ʿāl | 46-48"20,wheat,1,kile,currency,46,ops,currency,48.5,ops,
1910-09-13,42AEE3DF-882B-43EC-82F1-6C434B8F9C33,wheat from Ḥawrān | 43-46,wheat,1,kile,currency,43,ops,currency,46,ops,
1910-09-17,C3322A68-A03D-4283-800C-6832D70FF30C,wheat al-ḥurra al-ʿāl | 46-49"20,wheat,1,kile,currency,46,ops,currency,49.5,ops,
1910-09-17,C3322A68-A03D-4283-800C-6832D70FF30C,wheat from Ḥawrān | 43-46"20",wheat,1,kile,currency,43,ops,currency,46.5,ops,
1910-09-18,15CAF2FD-289C-41E3-A5F4-42D9B04A871E,wheat al-ḥurra al-ʿāl | 46-49"20,wheat,1,kile,currency,46,ops,currency,49.5,ops,
1910-09-18,15CAF2FD-289C-41E3-A5F4-42D9B04A871E,wheat from Ḥawrān | 43-46"20",wheat,1,kile,currency,43,ops,currency,46.5,ops,
1910-09-20,E6052AAA-6709-4615-AD28-8A0ADE565AB9,wheat al-ḥurra al-ʿāl | 46-49"20,wheat,1,kile,currency,46,ops,currency,49.5,ops,
1910-09-20,E6052AAA-6709-4615-AD28-8A0ADE565AB9,wheat from Ḥawrān | 43-46"20",wheat,1,kile,currency,43,ops,currency,46.5,ops,
1910-09-24,3F162DCC-5CAA-4C2A-B427-4F46B3B9F6CC,wheat al-ḥurra al-ʿāl | 46-49"20,wheat,1,kile,currency,46,ops,currency,49.5,ops,
1910-09-24,3F162DCC-5CAA-4C2A-B427-4F46B3B9F6CC,wheat from Ḥawrān | 43-46"20",wheat,1,kile,currency,43,ops,currency,46.5,ops,
1910-09-28,8715C46A-9A6D-470A-9D3D-127378066934,wheat al-ḥamra al-ʿāl | 47-51,wheat,1,kile,currency,47,ops,currency,51,ops,
1910-09-28,8715C46A-9A6D-470A-9D3D-127378066934,wheat from Ḥawrān | 43-48,wheat,1,kile,currency,43,ops,currency,48,ops,
1910-09-29,4A8C336E-501A-455A-97B5-7888F12ACF6A,wheat al-ḥamra al-ʿāl | 47-51,wheat,1,kile,currency,47,ops,currency,51,ops,
1910-09-29,4A8C336E-501A-455A-97B5-7888F12ACF6A,wheat from Ḥawrān | 43-48,wheat,1,kile,currency,43,ops,currency,48,ops,
1910-09-03,EF3ACD0C-ACA9-4FC5-A609-E17DCF3248E5,the kile of the best quality costs Ps 48,wheat,1,kile,currency,48,ops,
1910-09-03,EF3ACD0C-ACA9-4FC5-A609-E17DCF3248E5,the second quality costs Ps 40,wheat,1,kile,currency,40,ops,
1911-10-11,22ED22CE-05A0-4CF1-9EC9-679A3C633041,wheat | 42 - 44,wheat,1,kile,currency,42,ops,currency,44,ops,
1911-10-12,34F81615-2EFA-46EA-9511-190CA0EBD906,wheat | 42 - 44,wheat,1,kile,currency,42,ops,currency,44,ops,
1911-10-14,AA2292A1-13D8-4EE7-9A9A-50B8DD4163F7,wheat | 42 - 44,wheat,1,kile,currency,42,ops,currency,44,ops,
1911-10-16,3AE85F56-F497-475E-BAEC-84CC4F4ECE78,wheat | 42 - 46,wheat,1,kile,currency,42,ops,currency,46,ops,
1911-10-17,08B9A45F-576E-468B-AD49-1ACA70B66CD9,wheat | 42 - 46,wheat,1,kile,currency,42,ops,currency,46,ops,
1911-10-22,DAAAD70B-7614-48F9-9181-5133C7D87D03,wheat is sold at Ps 36,wheat,1,kile,currency,36,ops,
1911-10-04,5E98630D-9E8C-4A39-B91E-4EAE86E93F59,wheat | 42 - 44,wheat,1,kile,currency,42,ops,currency,44,ops,
1911-10-05,47C8CA5B-F42E-487B-AC72-165738455A2A,wheat | 42 - 44,wheat,1,kile,currency,42,ops,currency,44,ops,
1911-12-30,9DF948E0-0237-4E43-BA43-B0BAFF5CE71A,currently wheat is sold at Ps 35-37 per kile,wheat,1,kile,currency,35,ops,currency,37,ops,
1911-05-30,D20CBE8A-693F-44F1-8221-F8E9C44D0117,qamḥ al-jabalī al-jayyid | 48"20,wheat,1,kile,currency,48.5,ops,
1911-05-30,D20CBE8A-693F-44F1-8221-F8E9C44D0117,qamḥ al-ḥawrānī | 45-46,wheat,1,kile,curreny,45,ops,curreny,46,ops,
1911-05-30,D20CBE8A-693F-44F1-8221-F8E9C44D0117,qamḥ al-jayyidūrī | 42-44,wheat,1,kile,curreny,42,ops,curreny,44,ops,
1911-05-30,D20CBE8A-693F-44F1-8221-F8E9C44D0117,qamḥ al-ʿarabī | 42-44,wheat,1,kile,curreny,42,ops,curreny,44,ops,
1911-05-30,D20CBE8A-693F-44F1-8221-F8E9C44D0117,qamḥ ʿarabī ayḍan | 39,wheat,1,kile,curreny,39,ops,
1911-06-01,411C8E5E-1465-4ED2-898E-01727788BF5E,qamḥ al-jabalī al-jayyid | 48"20,wheat,1,kile,currency,48.5,ops,
1911-06-01,411C8E5E-1465-4ED2-898E-01727788BF5E,qamḥ al-ḥawrānī | 45-46,wheat,1,kile,curreny,45,ops,curreny,46,ops,
1911-06-01,411C8E5E-1465-4ED2-898E-01727788BF5E,qamḥ al-jayyidūrī | 42-44,wheat,1,kile,curreny,42,ops,curreny,44,ops,
1911-06-01,411C8E5E-1465-4ED2-898E-01727788BF5E,qamḥ al-ʿarabī | 42-44,wheat,1,kile,curreny,42,ops,curreny,44,ops,
1911-06-01,411C8E5E-1465-4ED2-898E-01727788BF5E,qamḥ ʿarabī ayḍan | 39,wheat,1,kile,curreny,39,ops,
1911-06-14,F5A0EA65-772B-4908-AE3E-793757D59014,qamḥ al- jabalī al- jayyid | 48"20,wheat,1,kile,currency,48.5,ops,
1911-06-14,F5A0EA65-772B-4908-AE3E-793757D59014,qamḥ al- ḥawrānī | 45- 46,wheat,1,kile,curreny,45,ops,curreny,46,ops,
1911-06-14,F5A0EA65-772B-4908-AE3E-793757D59014,qamḥ al- jayyidūrī | 42- 44,wheat,1,kile,curreny,42,ops,curreny,44,ops,
1911-06-14,F5A0EA65-772B-4908-AE3E-793757D59014,qamḥ al- ʿarabī | 42- 44,wheat,1,kile,curreny,42,ops,curreny,44,ops,
1911-06-14,F5A0EA65-772B-4908-AE3E-793757D59014,qamḥ ʿarabī ayḍan | 39,wheat,1,kile,curreny,39,ops,
1911-06-20,BF80108A-6203-4FF7-8744-1E6AFC4CCE16,best wheat | 46 to 47"20,wheat,1,kile,currency,46,ops,currency,47.5,ops,
1911-06-20,BF80108A-6203-4FF7-8744-1E6AFC4CCE16,medium quality wheat | 41-45,wheat,1,kile,currency,41,ops,currency,45,ops,
1911-06-20,BF80108A-6203-4FF7-8744-1E6AFC4CCE16,lowest quality wheat | 38-40,wheat,1,kile,currency,38,ops,currency,40,ops,
1911-06-21,C00666C1-3A11-4D7C-9BF7-3484E5918E6B,last year the good wheat was Ps 56 / kile,wheat,1,kile,currency,56,ops,
1911-06-21,C00666C1-3A11-4D7C-9BF7-3484E5918E6B,today it is Ps 47,wheat,1,kile,currency,47,ops,
1911-06-06,346BCE76-89F7-4644-AA58-DE58CD00D9DE,qamḥ al- jabalī al- jayyid | 48"20,wheat,1,kile,currency,48.5,ops,
1911-06-06,346BCE76-89F7-4644-AA58-DE58CD00D9DE,qamḥ al- ḥawrānī | 45- 46,wheat,1,kile,curreny,45,ops,curreny,46,ops,
1911-06-06,346BCE76-89F7-4644-AA58-DE58CD00D9DE,qamḥ al- jayyidūrī | 42- 44,wheat,1,kile,curreny,42,ops,curreny,44,ops,
